39.2	407.8	38.6	41.3	track
36.5	409.3	39.7	43.9	track
43.0	411.5	35.2	46.5	track
37.9	417.9	39.5	41.6	track
40.8	421.3	37.6	42.2	track
37.6	426.1	40.7	40.8	track
41.0	429.0	38.0	42.0	redetect
40.5	433.6	38.2	39.3	track
40.5	438.1	38.1	38.4	track
41.8	441.1	36.6	39.8	track
41.2	445.9	37.8	40.5	track
41.1	449.8	37.5	39.5	track
41.4	454.0	37.4	38.8	track
41.3	458.6	37.6	38.3	track
42.1	462.5	37.5	38.5	track
42.3	465.8	36.9	39.5	track
42.4	470.6	37.4	38.3	track
42.6	472.9	36.6	40.2	track
42.4	477.1	37.1	39.1	track
43.4	479.3	35.3	41.1	track
42.5	483.4	36.5	39.8	track
42.9	484.6	35.7	41.9	track
43.2	487.8	35.6	41.8	track
43.9	490.2	35.0	42.6	track
42.3	494.1	37.1	40.6	track
42.6	496.0	36.2	41.9	track
42.3	498.0	37.0	41.7	track
43.2	501.0	36.4	41.1	track
43.3	502.0	36.4	41.7	track
43.0	503.4	37.5	40.6	track
45.0	503.2	36.9	41.0	track
45.7	502.8	37.7	40.0	track
47.1	500.9	37.7	40.6	track
49.8	498.6	36.5	40.7	track
51.7	497.1	36.2	40.3	track
54.4	494.0	37.1	39.5	track
57.6	492.4	35.9	38.7	track
55.6	490.8	37.7	39.9	track
59.0	489.2	36.6	40.2	track
57.8	489.9	37.7	41.2	track
58.8	489.3	37.1	41.2	track
56.7	492.9	39.5	39.2	track
60.1	491.3	36.9	39.8	track
56.3	494.7	38.3	38.1	track
59.1	494.2	37.4	38.7	track
57.3	495.9	39.5	38.6	track
57.4	495.8	37.8	37.3	track
56.9	495.9	38.3	39.5	track
59.7	495.0	36.9	39.2	track
55.6	496.6	37.9	39.6	track
58.3	495.6	35.9	39.8	track
58.1	496.0	36.2	39.8	track
57.4	497.4	38.4	39.3	track
55.6	497.9	36.8	38.4	track
59.2	497.0	35.4	38.8	track
55.2	498.5	38.4	39.2	track
58.2	497.1	36.6	39.6	track
54.7	498.8	37.1	39.4	track
57.8	497.6	36.7	38.3	track
53.5	498.9	38.2	39.3	track
56.8	497.3	37.4	38.4	track
58.0	496.2	36.4	37.0	track
56.8	494.1	37.1	37.4	track
59.8	492.6	37.8	36.5	track
64.2	489.8	35.2	36.8	track
64.4	487.3	36.7	36.6	track
66.0	481.0	38.0	42.0	redetect
68.7	479.3	37.6	38.7	track
71.7	476.7	37.4	39.6	track
74.3	474.8	37.1	38.5	track
75.6	473.0	37.2	38.6	track
76.9	470.9	36.1	41.8	track
76.7	470.2	36.2	42.0	track
76.3	470.9	36.0	41.8	track
76.6	470.6	36.7	41.0	track
74.6	470.2	37.2	42.3	track
75.1	469.8	35.9	42.5	track
73.0	469.6	37.6	42.4	track
72.7	470.8	38.5	40.6	track
73.0	470.5	37.5	41.5	track
72.1	470.9	38.0	41.6	track
72.6	471.0	37.7	39.6	track
70.0	471.3	39.4	40.4	track
70.0	471.4	38.9	40.2	track
70.3	470.5	37.9	40.9	track
70.1	470.8	38.3	40.4	track
69.5	470.6	38.3	40.9	track
